{'outOfRailTime': 1.0992352055639365, 'outOfRailVelocity': 22.32840826028348, 'apogeeTime': 14.088977643445952, 'apogeeAltitude': 821.292904012819, 'apogeeX': 118.27151073246459, 'apogeeY': 111.16309591960488, 'impactTime': 60.694795448118434, 'impactX': 341.6708219361888, 'impactY': 45.091876632461506, 'impactVelocity': -18.784260807327726, 'initialStaticMargin': 1.6177622956044735, 'outOfRailStaticMargin': 1.793513824216867, 'finalStaticMargin': 2.634930552842011, 'numberOfEvents': 1, 'maxVelocity': 123.08233304554474, 'drogueTriggerTime': 13.03809523809524, 'drogueInflatedTime': 14.382248116505686, 'drogueInflatedVelocity': 11.991430980850943}
{'outOfRailTime': 1.003850246620323, 'outOfRailVelocity': 24.012269405744462, 'apogeeTime': 14.319789147176772, 'apogeeAltitude': 874.6779122321625, 'apogeeX': 105.81426110516834, 'apogeeY': 93.75206334023721, 'impactTime': 69.0175436945896, 'impactX': 350.90484586013935, 'impactY': -16.84596469584526, 'impactVelocity': -16.351996142316615, 'initialStaticMargin': 1.8645585891136642, 'outOfRailStaticMargin': 2.0274207061860205, 'finalStaticMargin': 2.78767656787722, 'numberOfEvents': 1, 'maxVelocity': 129.09313001736996, 'drogueTriggerTime': 13.238095238095239, 'drogueInflatedTime': 15.246897199830338, 'drogueInflatedVelocity': 13.214051401112343}
{'outOfRailTime': 1.32717732524891, 'outOfRailVelocity': 19.5901008621323, 'apogeeTime': 14.733483124119086, 'apogeeAltitude': 838.1521831303974, 'apogeeX': 98.4990446463431, 'apogeeY': 121.34926402070433, 'impactTime': 67.65755459539501, 'impactX': 331.57175359420035, 'impactY': 30.49491663082583, 'impactVelocity': -16.392772130784834, 'initialStaticMargin': 2.4542548070855545, 'outOfRailStaticMargin': 2.6276277165938886, 'finalStaticMargin': 3.528077406421694, 'numberOfEvents': 1, 'maxVelocity': 119.41475921848249, 'drogueTriggerTime': 13.866666666666667, 'drogueInflatedTime': 15.37729160638694, 'drogueInflatedVelocity': 12.749417978991424}
{'outOfRailTime': 0.7759127560871422, 'outOfRailVelocity': 28.987142276774613, 'apogeeTime': 14.196682724261358, 'apogeeAltitude': 906.3469799178563, 'apogeeX': 136.44215942958905, 'apogeeY': 115.77242292156625, 'impactTime': 65.35269078412122, 'impactX': 388.1730545347767, 'impactY': 30.598713399878864, 'impactVelocity': -18.41992995305124, 'initialStaticMargin': 2.331692478740819, 'outOfRailStaticMargin': 2.5291536083074733, 'finalStaticMargin': 3.3174136151628657, 'numberOfEvents': 1, 'maxVelocity': 134.40025441639108, 'drogueTriggerTime': 13.323809523809524, 'drogueInflatedTime': 14.970918309081393, 'drogueInflatedVelocity': 14.331967873142137}
{'outOfRailTime': 0.9414383894519307, 'outOfRailVelocity': 25.041620960512454, 'apogeeTime': 14.266928897422186, 'apogeeAltitude': 876.392489304752, 'apogeeX': 94.57592130154437, 'apogeeY': 80.82367054780528, 'impactTime': 63.31516445522409, 'impactX': 316.7064869469804, 'impactY': -10.5695129848528, 'impactVelocity': -18.541544403094022, 'initialStaticMargin': 2.102229978508624, 'outOfRailStaticMargin': 2.292971704105734, 'finalStaticMargin': 3.1439483374317607, 'numberOfEvents': 1, 'maxVelocity': 128.6393026408698, 'drogueTriggerTime': 13.266666666666667, 'drogueInflatedTime': 15.125004753059052, 'drogueInflatedVelocity': 11.986264835417833}
{'outOfRailTime': 0.6304159998495391, 'outOfRailVelocity': 34.18929842360988, 'apogeeTime': 14.456783893089456, 'apogeeAltitude': 986.5848481142084, 'apogeeX': 115.93552117206083, 'apogeeY': 83.74067205102294, 'impactTime': 69.36748366282114, 'impactX': 374.88884247664856, 'impactY': -33.94753582695601, 'impactVelocity': -18.10218610457133, 'initialStaticMargin': 1.868516598573036, 'outOfRailStaticMargin': 2.0858775584774265, 'finalStaticMargin': 2.871371694440819, 'numberOfEvents': 1, 'maxVelocity': 144.42901607948176, 'drogueTriggerTime': 13.457142857142859, 'drogueInflatedTime': 16.1156845328778, 'drogueInflatedVelocity': 18.16945436558722}
{'outOfRailTime': 1.2272163487459495, 'outOfRailVelocity': 20.611398001550384, 'apogeeTime': 14.405975222782091, 'apogeeAltitude': 823.394035089822, 'apogeeX': 104.4465719063243, 'apogeeY': 100.1103270480938, 'impactTime': 64.63125191400496, 'impactX': 330.9946926553555, 'impactY': 12.705739644057914, 'impactVelocity': -17.131275751813998, 'initialStaticMargin': 2.169639185404594, 'outOfRailStaticMargin': 2.3577682085977427, 'finalStaticMargin': 3.299757144539379, 'numberOfEvents': 1, 'maxVelocity': 119.71741064004921, 'drogueTriggerTime': 13.504761904761907, 'drogueInflatedTime': 14.892066397886218, 'drogueInflatedVelocity': 11.450399012956371}
{'outOfRailTime': 1.4038785248456502, 'outOfRailVelocity': 18.802273713357426, 'apogeeTime': 14.672516500823576, 'apogeeAltitude': 816.0668255626588, 'apogeeX': 84.4928669953101, 'apogeeY': 104.25631535053404, 'impactTime': 60.562401113284, 'impactX': 287.71831461713805, 'impactY': 40.31827925072586, 'impactVelocity': -18.97814387852787, 'initialStaticMargin': 2.0776905985561953, 'outOfRailStaticMargin': 2.2496211597767566, 'finalStaticMargin': 3.1575822537825915, 'numberOfEvents': 1, 'maxVelocity': 116.90743658684791, 'drogueTriggerTime': 13.695238095238096, 'drogueInflatedTime': 14.97244619662943, 'drogueInflatedVelocity': 10.140104585738706}
{'outOfRailTime': 0.936014201097984, 'outOfRailVelocity': 25.219810836884186, 'apogeeTime': 14.335967625281704, 'apogeeAltitude': 890.6450059599124, 'apogeeX': 122.93616143656007, 'apogeeY': 107.57644983777415, 'impactTime': 68.85547972735534, 'impactX': 377.5461486903294, 'impactY': 3.8071369289486996, 'impactVelocity': -16.906107445535604, 'initialStaticMargin': 1.945886983917264, 'outOfRailStaticMargin': 2.136361948506866, 'finalStaticMargin': 3.001563873324262, 'numberOfEvents': 1, 'maxVelocity': 130.93510865928548, 'drogueTriggerTime': 13.42857142857143, 'drogueInflatedTime': 14.923328572966708, 'drogueInflatedVelocity': 12.618079854755676}
{'outOfRailTime': 1.2038446002663565, 'outOfRailVelocity': 20.995254187778272, 'apogeeTime': 14.325971037860086, 'apogeeAltitude': 827.8529191344178, 'apogeeX': 112.36051429203113, 'apogeeY': 105.12811305442565, 'impactTime': 62.52206623817959, 'impactX': 332.91416167741335, 'impactY': 25.854933103242853, 'impactVelocity': -17.375354267645527, 'initialStaticMargin': 1.5899222502484394, 'outOfRailStaticMargin': 1.7599270603978179, 'finalStaticMargin': 2.6186703650806167, 'numberOfEvents': 1, 'maxVelocity': 122.2509858492965, 'drogueTriggerTime': 13.4, 'drogueInflatedTime': 16.056772498958132, 'drogueInflatedVelocity': 19.413720169837216}
{'outOfRailTime': 0.9473329312074555, 'outOfRailVelocity': 24.648960010116827, 'apogeeTime': 13.936587835159164, 'apogeeAltitude': 783.261516386126, 'apogeeX': 82.30155694772442, 'apogeeY': 82.5610349289726, 'impactTime': 57.464224616398575, 'impactX': 274.30328249775084, 'impactY': 16.14492420310087, 'impactVelocity': -19.55238414883282, 'initialStaticMargin': 1.5571083336085831, 'outOfRailStaticMargin': 1.7521953300146884, 'finalStaticMargin': 2.581225333356329, 'numberOfEvents': 1, 'maxVelocity': 121.13034132455974, 'drogueTriggerTime': 12.533333333333335, 'drogueInflatedTime': 13.319878179712202, 'drogueInflatedVelocity': 8.75305309803403}
{'outOfRailTime': 0.863835898495699, 'outOfRailVelocity': 26.589331119014883, 'apogeeTime': 14.109209257936898, 'apogeeAltitude': 871.0355239926364, 'apogeeX': 78.63754031729832, 'apogeeY': 85.69796653440528, 'impactTime': 62.34931827427513, 'impactX': 287.8387252898782, 'impactY': -2.186320187009744, 'impactVelocity': -18.35674268384202, 'initialStaticMargin': 1.9366269935440545, 'outOfRailStaticMargin': 2.1363299481780538, 'finalStaticMargin': 2.9734311427130846, 'numberOfEvents': 1, 'maxVelocity': 128.93052133647464, 'drogueTriggerTime': 13.133333333333335, 'drogueInflatedTime': 15.70849614857923, 'drogueInflatedVelocity': 17.06075171480404}
{'outOfRailTime': 1.1234185112625485, 'outOfRailVelocity': 22.08157465546787, 'apogeeTime': 14.435359195390552, 'apogeeAltitude': 859.4226542887504, 'apogeeX': 111.25431973191903, 'apogeeY': 103.11206389434463, 'impactTime': 61.48589626179812, 'impactX': 335.56962449150615, 'impactY': 32.38740385375828, 'impactVelocity': -19.377185710766305, 'initialStaticMargin': 1.8363283859728639, 'outOfRailStaticMargin': 2.0105894037485363, 'finalStaticMargin': 2.8683442945604303, 'numberOfEvents': 1, 'maxVelocity': 125.23829607344621, 'drogueTriggerTime': 13.314285714285715, 'drogueInflatedTime': 14.86961687667825, 'drogueInflatedVelocity': 11.45385502821265}
{'outOfRailTime': 0.8877086417057025, 'outOfRailVelocity': 26.544874477105243, 'apogeeTime': 14.939041876612333, 'apogeeAltitude': 988.8183479323259, 'apogeeX': 130.51390365038722, 'apogeeY': 130.78207888556662, 'impactTime': 69.19906466210026, 'impactX': 396.0239251681307, 'impactY': 38.12308931582769, 'impactVelocity': -18.74320787686339, 'initialStaticMargin': 2.4163426285229517, 'outOfRailStaticMargin': 2.6087109666592765, 'finalStaticMargin': 3.5047040044892337, 'numberOfEvents': 1, 'maxVelocity': 140.08387090556548, 'drogueTriggerTime': 13.952380952380954, 'drogueInflatedTime': 15.983817799709064, 'drogueInflatedVelocity': 15.59245720198133}
{'outOfRailTime': 1.0492999339641536, 'outOfRailVelocity': 23.28508579811756, 'apogeeTime': 14.669341244450553, 'apogeeAltitude': 904.3805772556514, 'apogeeX': 120.09101598716317, 'apogeeY': 130.24051912596082, 'impactTime': 63.33226249898161, 'impactX': 357.7094659296903, 'impactY': 65.60176496801006, 'impactVelocity': -19.720204314874167, 'initialStaticMargin': 2.5613807730754936, 'outOfRailStaticMargin': 2.743944802360898, 'finalStaticMargin': 3.631145524958463, 'numberOfEvents': 1, 'maxVelocity': 129.78826270132146, 'drogueTriggerTime': 13.82857142857143, 'drogueInflatedTime': 15.085898679614285, 'drogueInflatedVelocity': 12.81049605622823}
{'outOfRailTime': 1.2026178775651215, 'outOfRailVelocity': 20.746198302607276, 'apogeeTime': 13.901782855632034, 'apogeeAltitude': 763.119421058343, 'apogeeX': 100.32616026663342, 'apogeeY': 110.03470380524162, 'impactTime': 57.458428146397495, 'impactX': 298.3573152768367, 'impactY': 55.916666343671565, 'impactVelocity': -18.42398086589529, 'initialStaticMargin': 1.967915267898507, 'outOfRailStaticMargin': 2.1515230127726563, 'finalStaticMargin': 3.0258173170229967, 'numberOfEvents': 1, 'maxVelocity': 115.26011960406385, 'drogueTriggerTime': 12.952380952380954, 'drogueInflatedTime': 14.730079669702643, 'drogueInflatedVelocity': 13.611553836535762}
{'outOfRailTime': 0.9161585404803496, 'outOfRailVelocity': 25.336465646841074, 'apogeeTime': 13.72181117706635, 'apogeeAltitude': 808.5031880407737, 'apogeeX': 97.83955876954256, 'apogeeY': 79.60059381317758, 'impactTime': 62.34771437399412, 'impactX': 314.64267298426256, 'impactY': -10.637095260899276, 'impactVelocity': -17.299427293915308, 'initialStaticMargin': 1.8290979210490994, 'outOfRailStaticMargin': 2.0120756314641284, 'finalStaticMargin': 2.777024595739508, 'numberOfEvents': 1, 'maxVelocity': 123.40718924924984, 'drogueTriggerTime': 12.847619047619048, 'drogueInflatedTime': 14.39433507291579, 'drogueInflatedVelocity': 11.257208383945294}
{'outOfRailTime': 1.2729713398227915, 'outOfRailVelocity': 20.207295081267663, 'apogeeTime': 14.444517574829781, 'apogeeAltitude': 824.3853228279711, 'apogeeX': 107.21458951485432, 'apogeeY': 118.20059791038612, 'impactTime': 66.32485822211001, 'impactX': 340.4072418498799, 'impactY': 29.87094772059721, 'impactVelocity': -16.633850310389633, 'initialStaticMargin': 1.7365892537089516, 'outOfRailStaticMargin': 1.887676060614093, 'finalStaticMargin': 2.660114527907302, 'numberOfEvents': 1, 'maxVelocity': 120.74174560116143, 'drogueTriggerTime': 13.552380952380954, 'drogueInflatedTime': 14.777860757608977, 'drogueInflatedVelocity': 11.850948763191704}
{'outOfRailTime': 1.078558726243203, 'outOfRailVelocity': 22.59597493354361, 'apogeeTime': 14.267997964193933, 'apogeeAltitude': 838.6003084215172, 'apogeeX': 99.3527537636365, 'apogeeY': 97.0360556485224, 'impactTime': 53.62722290709791, 'impactX': 287.21080540878364, 'impactY': 56.98782730938898, 'impactVelocity': -21.820759756289927, 'initialStaticMargin': 2.5939978744552254, 'outOfRailStaticMargin': 2.7852166006811414, 'finalStaticMargin': 3.6846451413922403, 'numberOfEvents': 1, 'maxVelocity': 122.93630171096727, 'drogueTriggerTime': 13.323809523809524, 'drogueInflatedTime': 16.482199346908565, 'drogueInflatedVelocity': 22.761318362954647}
{'outOfRailTime': 1.113647604118558, 'outOfRailVelocity': 22.068293551931962, 'apogeeTime': 14.230036068368534, 'apogeeAltitude': 824.9875821271273, 'apogeeX': 115.41672283078411, 'apogeeY': 106.82550746253571, 'impactTime': 59.08036896725783, 'impactX': 331.47632217550307, 'impactY': 47.60351037600267, 'impactVelocity': -19.461410194497265, 'initialStaticMargin': 2.403769856215334, 'outOfRailStaticMargin': 2.5973680092689473, 'finalStaticMargin': 3.522034941533271, 'numberOfEvents': 1, 'maxVelocity': 121.65153256222895, 'drogueTriggerTime': 13.323809523809524, 'drogueInflatedTime': 14.90843673914319, 'drogueInflatedVelocity': 13.081820961310177}
{'outOfRailTime': 0.8285936371160081, 'outOfRailVelocity': 27.573837487098274, 'apogeeTime': 14.106812260167688, 'apogeeAltitude': 888.9605486720814, 'apogeeX': 90.644032336029, 'apogeeY': 81.83814844437804, 'impactTime': 63.201959666276636, 'impactX': 312.96526986502033, 'impactY': -8.54839687567084, 'impactVelocity': -18.93468186893124, 'initialStaticMargin': 2.107863265493846, 'outOfRailStaticMargin': 2.2978931810142655, 'finalStaticMargin': 3.087285108709887, 'numberOfEvents': 1, 'maxVelocity': 132.58669269256083, 'drogueTriggerTime': 13.266666666666667, 'drogueInflatedTime': 14.75013740693482, 'drogueInflatedVelocity': 10.510661101463004}
{'outOfRailTime': 1.1343106931941531, 'outOfRailVelocity': 21.936642165676286, 'apogeeTime': 14.702020351563215, 'apogeeAltitude': 884.8067632846053, 'apogeeX': 101.23884081122128, 'apogeeY': 97.20709028673978, 'impactTime': 64.77247598625509, 'impactX': 331.6540720638971, 'impactY': 10.368019224923238, 'impactVelocity': -18.515042106990435, 'initialStaticMargin': 2.1599969359622038, 'outOfRailStaticMargin': 2.3357494334567117, 'finalStaticMargin': 3.2052241377821495, 'numberOfEvents': 1, 'maxVelocity': 125.7299878447845, 'drogueTriggerTime': 13.790476190476191, 'drogueInflatedTime': 15.228531976294576, 'drogueInflatedVelocity': 11.016424212729385}
{'outOfRailTime': 1.1557180996569965, 'outOfRailVelocity': 21.798682029107074, 'apogeeTime': 15.665572691610917, 'apogeeAltitude': 927.0289881610258, 'apogeeX': 107.66103073531802, 'apogeeY': 116.75996920557483, 'impactTime': 73.48507018139847, 'impactX': 368.76115816555233, 'impactY': -4.3477954443521405, 'impactVelocity': -16.767438438454615, 'initialStaticMargin': 2.2419361149289068, 'outOfRailStaticMargin': 2.4115749022733315, 'finalStaticMargin': 3.28973121180182, 'numberOfEvents': 1, 'maxVelocity': 129.59021892565238, 'drogueTriggerTime': 13.952380952380954, 'drogueInflatedTime': 14.59176789606451, 'drogueInflatedVelocity': 11.257096456852867}
{'outOfRailTime': 1.1570260946161168, 'outOfRailVelocity': 21.54475516687409, 'apogeeTime': 14.166311371813835, 'apogeeAltitude': 815.577034506113, 'apogeeX': 117.51823793742314, 'apogeeY': 110.95851974627328, 'impactTime': 66.2186527790425, 'impactX': 353.0309186892341, 'impactY': 17.893243469768873, 'impactVelocity': -16.105567826895797, 'initialStaticMargin': 1.6166433916033311, 'outOfRailStaticMargin': 1.7856874762679928, 'finalStaticMargin': 2.612422561953865, 'numberOfEvents': 1, 'maxVelocity': 121.76132252105232, 'drogueTriggerTime': 13.200000000000001, 'drogueInflatedTime': 15.053968092700364, 'drogueInflatedVelocity': 14.31930975380515}
{'outOfRailTime': 0.8665836404644653, 'outOfRailVelocity': 26.691236930434734, 'apogeeTime': 13.972224604040578, 'apogeeAltitude': 864.7763406516372, 'apogeeX': 141.4055148584208, 'apogeeY': 110.1417686034189, 'impactTime': 66.55796644174308, 'impactX': 393.4444111683681, 'impactY': 13.93203459611252, 'impactVelocity': -16.82252373295429, 'initialStaticMargin': 1.6312189206272105, 'outOfRailStaticMargin': 1.8124075519703289, 'finalStaticMargin': 2.5919154636217296, 'numberOfEvents': 1, 'maxVelocity': 131.70378077334576, 'drogueTriggerTime': 12.847619047619048, 'drogueInflatedTime': 15.091809284734987, 'drogueInflatedVelocity': 16.32805689147728}
{'outOfRailTime': 1.1993216607719492, 'outOfRailVelocity': 21.025329093169443, 'apogeeTime': 14.421035732527214, 'apogeeAltitude': 832.9015928192357, 'apogeeX': 112.38655312902682, 'apogeeY': 104.23179254836245, 'impactTime': 64.34605227506661, 'impactX': 340.89328290567613, 'impactY': 18.54959831618468, 'impactVelocity': -17.19482419853266, 'initialStaticMargin': 1.8624294454074766, 'outOfRailStaticMargin': 2.0346303085691986, 'finalStaticMargin': 2.8965984197581163, 'numberOfEvents': 1, 'maxVelocity': 121.76395591517371, 'drogueTriggerTime': 13.476190476190478, 'drogueInflatedTime': 15.399834135459798, 'drogueInflatedVelocity': 14.350138164919718}
{'outOfRailTime': 0.9434000920305904, 'outOfRailVelocity': 24.824182389463534, 'apogeeTime': 13.736782268954999, 'apogeeAltitude': 807.2118981149117, 'apogeeX': 121.87688859566781, 'apogeeY': 108.25869754985075, 'impactTime': 57.28908074475306, 'impactX': 338.71211382194156, 'impactY': 56.96049401754703, 'impactVelocity': -20.072610231679636, 'initialStaticMargin': 1.809630255660091, 'outOfRailStaticMargin': 2.002451976370817, 'finalStaticMargin': 2.8369393507173437, 'numberOfEvents': 1, 'maxVelocity': 123.89504423218312, 'drogueTriggerTime': 12.8, 'drogueInflatedTime': 13.944466976629641, 'drogueInflatedVelocity': 12.057716426592828}
{'outOfRailTime': 1.009790199866382, 'outOfRailVelocity': 24.009784615187616, 'apogeeTime': 14.608959209581155, 'apogeeAltitude': 911.8480001681162, 'apogeeX': 141.45851093308616, 'apogeeY': 114.1751290457446, 'impactTime': 66.67025808031457, 'impactX': 400.39140313161477, 'impactY': 24.960143858286262, 'impactVelocity': -18.437079333367958, 'initialStaticMargin': 1.8627067436207152, 'outOfRailStaticMargin': 2.03846293472712, 'finalStaticMargin': 2.8904381190281536, 'numberOfEvents': 1, 'maxVelocity': 132.4322624482567, 'drogueTriggerTime': 13.61904761904762, 'drogueInflatedTime': 14.92026192516108, 'drogueInflatedVelocity': 12.81209108975132}
{'outOfRailTime': 1.0159614871175904, 'outOfRailVelocity': 23.438584525439406, 'apogeeTime': 13.780356066842025, 'apogeeAltitude': 792.5823190389367, 'apogeeX': 125.27034896314798, 'apogeeY': 104.58860334366199, 'impactTime': 63.90518400674992, 'impactX': 356.4653841299374, 'impactY': 17.594200240167428, 'impactVelocity': -16.333541991079546, 'initialStaticMargin': 2.14633966119285, 'outOfRailStaticMargin': 2.34897636987277, 'finalStaticMargin': 3.250225487646871, 'numberOfEvents': 1, 'maxVelocity': 120.52873173999235, 'drogueTriggerTime': 12.895238095238096, 'drogueInflatedTime': 14.60661917196725, 'drogueInflatedVelocity': 14.33735113927136}
{'outOfRailTime': 1.0545094350936663, 'outOfRailVelocity': 23.232054849753744, 'apogeeTime': 14.646366914054138, 'apogeeAltitude': 899.9619828984896, 'apogeeX': 110.69937638037007, 'apogeeY': 104.78105733671502, 'impactTime': 62.367584188193725, 'impactX': 340.9203436273647, 'impactY': 33.88332287987209, 'impactVelocity': -20.090175960275772, 'initialStaticMargin': 2.269045479565972, 'outOfRailStaticMargin': 2.4404352824817597, 'finalStaticMargin': 3.2739762626171496, 'numberOfEvents': 1, 'maxVelocity': 129.62968739888757, 'drogueTriggerTime': 13.695238095238096, 'drogueInflatedTime': 14.98845001676193, 'drogueInflatedVelocity': 11.051853092984206}
{'outOfRailTime': 0.8514409753092571, 'outOfRailVelocity': 26.945624133067742, 'apogeeTime': 13.926331433033637, 'apogeeAltitude': 860.5282058496255, 'apogeeX': 115.46401393561985, 'apogeeY': 93.89872235600073, 'impactTime': 63.0512802542247, 'impactX': 349.8746481489387, 'impactY': 10.002766153146501, 'impactVelocity': -18.662819495264234, 'initialStaticMargin': 1.6222697618249682, 'outOfRailStaticMargin': 1.8157008817271247, 'finalStaticMargin': 2.6268753256281934, 'numberOfEvents': 1, 'maxVelocity': 130.2990765832553, 'drogueTriggerTime': 12.914285714285715, 'drogueInflatedTime': 14.025242269686085, 'drogueInflatedVelocity': 10.5773270041985}
{'outOfRailTime': 1.144483261208697, 'outOfRailVelocity': 21.8717795257586, 'apogeeTime': 14.51560910241754, 'apogeeAltitude': 865.844937723268, 'apogeeX': 129.31750772194462, 'apogeeY': 124.6399309906936, 'impactTime': 65.10864146426705, 'impactX': 371.49391902775153, 'impactY': 44.81797309585132, 'impactVelocity': -17.789694313585443, 'initialStaticMargin': 2.026770172152929, 'outOfRailStaticMargin': 2.190078421536749, 'finalStaticMargin': 3.010591429395175, 'numberOfEvents': 1, 'maxVelocity': 126.55434889434305, 'drogueTriggerTime': 13.542857142857144, 'drogueInflatedTime': 15.283337645566485, 'drogueInflatedVelocity': 14.49507837113464}
{'outOfRailTime': 0.8954558225062291, 'outOfRailVelocity': 25.96856026093528, 'apogeeTime': 13.965283158008564, 'apogeeAltitude': 853.413038029254, 'apogeeX': 102.38046952881926, 'apogeeY': 86.92375947721409, 'impactTime': 64.27694882524031, 'impactX': 329.70020511466583, 'impactY': -8.488197022430832, 'impactVelocity': -17.450922207642225, 'initialStaticMargin': 1.7582137562746243, 'outOfRailStaticMargin': 1.9383382085844956, 'finalStaticMargin': 2.7123231766754694, 'numberOfEvents': 1, 'maxVelocity': 128.85045483359784, 'drogueTriggerTime': 13.123809523809525, 'drogueInflatedTime': 14.959831335331774, 'drogueInflatedVelocity': 13.390903712741403}
{'outOfRailTime': 1.0639947840107196, 'outOfRailVelocity': 23.113090074965328, 'apogeeTime': 14.858302498492423, 'apogeeAltitude': 929.2291115532414, 'apogeeX': 116.91856216467617, 'apogeeY': 119.87606170203303, 'impactTime': 65.82500622056837, 'impactX': 361.01597011345837, 'impactY': 38.35678880767061, 'impactVelocity': -19.005567917812538, 'initialStaticMargin': 2.4386409012420707, 'outOfRailStaticMargin': 2.6198093260019237, 'finalStaticMargin': 3.5153109247445484, 'numberOfEvents': 1, 'maxVelocity': 131.27518055196253, 'drogueTriggerTime': 13.742857142857144, 'drogueInflatedTime': 15.60041205198848, 'drogueInflatedVelocity': 13.33622335903177}
{'outOfRailTime': 0.9912571289635885, 'outOfRailVelocity': 23.963747946238666, 'apogeeTime': 13.904457808286304, 'apogeeAltitude': 815.8765407904157, 'apogeeX': 87.98661311306178, 'apogeeY': 80.13742669029567, 'impactTime': 60.537876473158825, 'impactX': 293.9902603020422, 'impactY': -1.3141273674883909, 'impactVelocity': -18.239989560492017, 'initialStaticMargin': 2.140825274882662, 'outOfRailStaticMargin': 2.330701377982998, 'finalStaticMargin': 3.176662364171718, 'numberOfEvents': 1, 'maxVelocity': 123.16277678435111, 'drogueTriggerTime': 12.904761904761905, 'drogueInflatedTime': 14.711323754521532, 'drogueInflatedVelocity': 11.594160703363098}
{'outOfRailTime': 1.152520773522937, 'outOfRailVelocity': 21.442404401059434, 'apogeeTime': 13.929744058383157, 'apogeeAltitude': 782.4242010221337, 'apogeeX': 104.69812982624465, 'apogeeY': 101.94126599622516, 'impactTime': 61.09072715404156, 'impactX': 317.957641862739, 'impactY': 27.798214626234966, 'impactVelocity': -17.405706604180807, 'initialStaticMargin': 1.8985303583257749, 'outOfRailStaticMargin': 2.084989357149192, 'finalStaticMargin': 2.9699135640167453, 'numberOfEvents': 1, 'maxVelocity': 118.00829629953721, 'drogueTriggerTime': 13.04761904761905, 'drogueInflatedTime': 14.493882709209563, 'drogueInflatedVelocity': 12.060092079048287}
{'outOfRailTime': 1.0336734928935283, 'outOfRailVelocity': 23.397536481844483, 'apogeeTime': 14.223823389947018, 'apogeeAltitude': 849.8542465858775, 'apogeeX': 151.68614142285273, 'apogeeY': 141.00290356473622, 'impactTime': 56.54442178227519, 'impactX': 382.8511010343303, 'impactY': 112.05348157525844, 'impactVelocity': -21.500974607171095, 'initialStaticMargin': 2.3033318387030364, 'outOfRailStaticMargin': 2.483004761574082, 'finalStaticMargin': 3.3225042639090083, 'numberOfEvents': 1, 'maxVelocity': 126.20517176257125, 'drogueTriggerTime': 13.247619047619049, 'drogueInflatedTime': 15.061478386567897, 'drogueInflatedVelocity': 16.6263790412562}
{'outOfRailTime': 0.7590267385913255, 'outOfRailVelocity': 29.348352143059177, 'apogeeTime': 13.808347353926068, 'apogeeAltitude': 865.7891083578593, 'apogeeX': 102.55275880930006, 'apogeeY': 80.84344579450337, 'impactTime': 64.57410507463676, 'impactX': 334.44578217082193, 'impactY': -17.569856728835976, 'impactVelocity': -17.79217323567389, 'initialStaticMargin': 1.5730761591328606, 'outOfRailStaticMargin': 1.7767299772410847, 'finalStaticMargin': 2.5681337520084857, 'numberOfEvents': 1, 'maxVelocity': 132.24153322014806, 'drogueTriggerTime': 12.933333333333335, 'drogueInflatedTime': 14.327933788187815, 'drogueInflatedVelocity': 10.481101703386827}
{'outOfRailTime': 0.8820823477408515, 'outOfRailVelocity': 26.311597104864973, 'apogeeTime': 14.039491090580054, 'apogeeAltitude': 866.9929073627197, 'apogeeX': 107.71234292811623, 'apogeeY': 91.43918997848358, 'impactTime': 68.80517050303524, 'impactX': 353.5275646506061, 'impactY': -20.241257606155934, 'impactVelocity': -16.234543874459, 'initialStaticMargin': 1.8517148093642275, 'outOfRailStaticMargin': 2.0227092131202653, 'finalStaticMargin': 2.753766540518443, 'numberOfEvents': 1, 'maxVelocity': 130.3337201943932, 'drogueTriggerTime': 13.085714285714287, 'drogueInflatedTime': 14.840676560673014, 'drogueInflatedVelocity': 12.507918515773882}
{'outOfRailTime': 1.0223342493469492, 'outOfRailVelocity': 23.549657746992835, 'apogeeTime': 14.18088672286385, 'apogeeAltitude': 847.6149055761498, 'apogeeX': 104.09515527585904, 'apogeeY': 97.52225738888887, 'impactTime': 59.61453365263392, 'impactX': 315.48908365969515, 'impactY': 28.441350157045502, 'impactVelocity': -19.24656356739958, 'initialStaticMargin': 2.2181249730358465, 'outOfRailStaticMargin': 2.411285472149436, 'finalStaticMargin': 3.30888228547012, 'numberOfEvents': 1, 'maxVelocity': 125.59826925657651, 'drogueTriggerTime': 13.333333333333334, 'drogueInflatedTime': 15.545737530060968, 'drogueInflatedVelocity': 16.336711212689348}
{'outOfRailTime': 1.1656040588703356, 'outOfRailVelocity': 21.436862089797632, 'apogeeTime': 14.389534755073317, 'apogeeAltitude': 835.274076086743, 'apogeeX': 108.27878869893851, 'apogeeY': 121.26128598537423, 'impactTime': 62.22186149481673, 'impactX': 326.86967096057856, 'impactY': 52.70277332655379, 'impactVelocity': -17.719827571713378, 'initialStaticMargin': 2.143894163137839, 'outOfRailStaticMargin': 2.3187534510286434, 'finalStaticMargin': 3.1806316285650924, 'numberOfEvents': 1, 'maxVelocity': 122.27567410630583, 'drogueTriggerTime': 13.504761904761907, 'drogueInflatedTime': 16.100276709721726, 'drogueInflatedVelocity': 19.688405568417267}
