{'outOfRailTime': 0.9860087130960132, 'outOfRailVelocity': 24.130979472318334, 'apogeeTime': 13.954804850679663, 'apogeeAltitude': 829.4097817112024, 'apogeeX': 96.24210853713737, 'apogeeY': 79.2790999024582, 'impactTime': 56.07047528948408, 'impactX': 313.6121387104566, 'impactY': 27.930060525888848, 'impactVelocity': -20.848143191130127, 'initialStaticMargin': 1.9716975290318104, 'outOfRailStaticMargin': 2.1518519864871473, 'finalStaticMargin': 2.9591357533675056, 'numberOfEvents': 1, 'maxVelocity': 124.96909291200113, 'drogueTriggerTime': 12.942857142857145, 'drogueInflatedTime': 14.849413100960444, 'drogueInflatedVelocity': 12.447735695756379}
{'outOfRailTime': 1.0370953459914265, 'outOfRailVelocity': 23.469489327511937, 'apogeeTime': 14.421966242809507, 'apogeeAltitude': 879.4189462057707, 'apogeeX': 159.87108119347238, 'apogeeY': 148.3545641358172, 'impactTime': 70.69209907407574, 'impactX': 461.44619037824566, 'impactY': 65.00536607196148, 'impactVelocity': -16.21864799533188, 'initialStaticMargin': 1.8631565714645513, 'outOfRailStaticMargin': 2.0360288701214615, 'finalStaticMargin': 2.8682116675175204, 'numberOfEvents': 1, 'maxVelocity': 129.44170114446317, 'drogueTriggerTime': 13.533333333333335, 'drogueInflatedTime': 14.864311922497988, 'drogueInflatedVelocity': 15.736423346702058}
{'outOfRailTime': 1.1121244046949055, 'outOfRailVelocity': 22.382831253396457, 'apogeeTime': 14.922885127131934, 'apogeeAltitude': 919.6706980059705, 'apogeeX': 134.53859795462162, 'apogeeY': 131.10368060407896, 'impactTime': 67.19269029733643, 'impactX': 415.2469965836119, 'impactY': 61.62754965260708, 'impactVelocity': -18.286637965290325, 'initialStaticMargin': 2.515019549068248, 'outOfRailStaticMargin': 2.6816945573504323, 'finalStaticMargin': 3.513795056537889, 'numberOfEvents': 1, 'maxVelocity': 129.36589057192003, 'drogueTriggerTime': 13.933333333333335, 'drogueInflatedTime': 15.65025277749453, 'drogueInflatedVelocity': 14.591930773666318}
{'outOfRailTime': 1.0740151840739602, 'outOfRailVelocity': 22.912492488292507, 'apogeeTime': 14.580117968583295, 'apogeeAltitude': 890.7431832993568, 'apogeeX': 117.9554007469471, 'apogeeY': 103.23249913648829, 'impactTime': 66.39269672692538, 'impactX': 388.55022690613305, 'impactY': 24.495088092448142, 'impactVelocity': -18.05532355424093, 'initialStaticMargin': 1.8290590963917104, 'outOfRailStaticMargin': 1.995679981177217, 'finalStaticMargin': 2.81271808186073, 'numberOfEvents': 1, 'maxVelocity': 128.99992713212768, 'drogueTriggerTime': 13.657142857142858, 'drogueInflatedTime': 14.894406389376533, 'drogueInflatedVelocity': 11.343316689053124}
{'outOfRailTime': 1.1192630753025572, 'outOfRailVelocity': 22.20685994593064, 'apogeeTime': 14.594090707082273, 'apogeeAltitude': 880.804269901105, 'apogeeX': 79.45531287043498, 'apogeeY': 94.12329395084055, 'impactTime': 68.88647761558228, 'impactX': 341.33275345584894, 'impactY': 2.165922881151055, 'impactVelocity': -16.95612899932841, 'initialStaticMargin': 2.082070904966309, 'outOfRailStaticMargin': 2.2571611843531474, 'finalStaticMargin': 3.129064395430079, 'numberOfEvents': 1, 'maxVelocity': 127.01543125251081, 'drogueTriggerTime': 13.63809523809524, 'drogueInflatedTime': 14.803886933402739, 'drogueInflatedVelocity': 8.866974794168513}
{'outOfRailTime': 0.9022308388995652, 'outOfRailVelocity': 25.814279203986388, 'apogeeTime': 14.067366359927059, 'apogeeAltitude': 860.9416084232821, 'apogeeX': 146.6055137981723, 'apogeeY': 120.32083203445288, 'impactTime': 66.02837090825793, 'impactX': 428.17920798324735, 'impactY': 46.51196121639687, 'impactVelocity': -17.478446162232395, 'initialStaticMargin': 2.1141721390315196, 'outOfRailStaticMargin': 2.3060169519007383, 'finalStaticMargin': 3.1385949205858257, 'numberOfEvents': 1, 'maxVelocity': 129.04056844844553, 'drogueTriggerTime': 13.133333333333335, 'drogueInflatedTime': 14.239444718816566, 'drogueInflatedVelocity': 13.577707452785925}
{'outOfRailTime': 0.8695853669797455, 'outOfRailVelocity': 26.65961742970114, 'apogeeTime': 14.290794655943747, 'apogeeAltitude': 903.4960921781123, 'apogeeX': 111.58318522087, 'apogeeY': 110.17895967892166, 'impactTime': 62.756692138532465, 'impactX': 365.3510632144212, 'impactY': 46.77376591943042, 'impactVelocity': -19.31964544263868, 'initialStaticMargin': 2.333166065432457, 'outOfRailStaticMargin': 2.5391368439267827, 'finalStaticMargin': 3.441527822598856, 'numberOfEvents': 1, 'maxVelocity': 133.31549843306362, 'drogueTriggerTime': 13.43809523809524, 'drogueInflatedTime': 15.363174042052826, 'drogueInflatedVelocity': 14.816665706229351}
{'outOfRailTime': 1.0364960058887147, 'outOfRailVelocity': 23.196644223941586, 'apogeeTime': 14.06011355803964, 'apogeeAltitude': 824.7280491539937, 'apogeeX': 72.31613785241224, 'apogeeY': 82.58212457804275, 'impactTime': 61.306152813791904, 'impactX': 295.57337961386395, 'impactY': 10.51769710667706, 'impactVelocity': -18.00731705289494, 'initialStaticMargin': 2.303072437447947, 'outOfRailStaticMargin': 2.5009323689186678, 'finalStaticMargin': 3.403802259240083, 'numberOfEvents': 1, 'maxVelocity': 122.32862954355028, 'drogueTriggerTime': 13.009523809523811, 'drogueInflatedTime': 15.141232020557714, 'drogueInflatedVelocity': 13.012376402190368}
{'outOfRailTime': 0.9679713865957462, 'outOfRailVelocity': 24.792408230689215, 'apogeeTime': 14.51065609161763, 'apogeeAltitude': 916.4986585300169, 'apogeeX': 119.51876131441998, 'apogeeY': 106.01608918287042, 'impactTime': 66.82476027783306, 'impactX': 391.49928491985014, 'impactY': 22.729100448989733, 'impactVelocity': -17.85362570164021, 'initialStaticMargin': 1.5568089819546178, 'outOfRailStaticMargin': 1.7171303017769115, 'finalStaticMargin': 2.4754102483815563, 'numberOfEvents': 1, 'maxVelocity': 134.02853639103148, 'drogueTriggerTime': 13.63809523809524, 'drogueInflatedTime': 15.834809002072976, 'drogueInflatedVelocity': 16.484057321976028}
{'outOfRailTime': 1.0315094051075748, 'outOfRailVelocity': 23.343174368871168, 'apogeeTime': 14.168370409184519, 'apogeeAltitude': 840.2532992670435, 'apogeeX': 76.00502407576853, 'apogeeY': 81.92934891453937, 'impactTime': 66.32457860019065, 'impactX': 322.9171002057722, 'impactY': -8.49143596105712, 'impactVelocity': -16.610511306385288, 'initialStaticMargin': 2.0790862264837604, 'outOfRailStaticMargin': 2.2647318409036963, 'finalStaticMargin': 3.118165405751068, 'numberOfEvents': 1, 'maxVelocity': 123.9862543849414, 'drogueTriggerTime': 13.266666666666667, 'drogueInflatedTime': 14.88684720179025, 'drogueInflatedVelocity': 10.59301175296395}
{'outOfRailTime': 1.1286374615859933, 'outOfRailVelocity': 21.87138274958136, 'apogeeTime': 14.151233468157876, 'apogeeAltitude': 816.633438635444, 'apogeeX': 107.4786800456794, 'apogeeY': 94.3059277452859, 'impactTime': 65.79440629360091, 'impactX': 364.4238012090135, 'impactY': 10.573413737806382, 'impactVelocity': -16.353632465711875, 'initialStaticMargin': 1.8733122366672943, 'outOfRailStaticMargin': 2.0527238623400654, 'finalStaticMargin': 2.9104589062102364, 'numberOfEvents': 1, 'maxVelocity': 121.11140632862143, 'drogueTriggerTime': 13.190476190476192, 'drogueInflatedTime': 14.806063281421618, 'drogueInflatedVelocity': 12.15118011567148}
{'outOfRailTime': 1.0471607226436601, 'outOfRailVelocity': 23.227335500956485, 'apogeeTime': 14.268981461629359, 'apogeeAltitude': 859.9568955317652, 'apogeeX': 103.57430830727617, 'apogeeY': 89.41808989782838, 'impactTime': 65.41429784501098, 'impactX': 361.0082009060413, 'impactY': 5.417699713782076, 'impactVelocity': -17.428181164110438, 'initialStaticMargin': 1.307493908621128, 'outOfRailStaticMargin': 1.48505281166658, 'finalStaticMargin': 2.3379015635627147, 'numberOfEvents': 1, 'maxVelocity': 127.28496974452221, 'drogueTriggerTime': 13.371428571428572, 'drogueInflatedTime': 14.951981377506222, 'drogueInflatedVelocity': 11.676761797707954}
{'outOfRailTime': 1.1660605670454396, 'outOfRailVelocity': 21.095796764532082, 'apogeeTime': 13.532867465471067, 'apogeeAltitude': 727.3093395155388, 'apogeeX': 78.54542759784262, 'apogeeY': 85.30963044236714, 'impactTime': 53.30714424428838, 'impactX': 266.76069937280164, 'impactY': 41.67196844646893, 'impactVelocity': -18.64413680150615, 'initialStaticMargin': 1.897642953425614, 'outOfRailStaticMargin': 2.071176873607364, 'finalStaticMargin': 2.857807869841556, 'numberOfEvents': 1, 'maxVelocity': 112.56447456357625, 'drogueTriggerTime': 12.771428571428572, 'drogueInflatedTime': 15.408103703117368, 'drogueInflatedVelocity': 19.545017064328675}
{'outOfRailTime': 0.7895347572517165, 'outOfRailVelocity': 28.312608396682993, 'apogeeTime': 13.627028822931896, 'apogeeAltitude': 827.6300755154011, 'apogeeX': 96.30067100191604, 'apogeeY': 84.1986963012123, 'impactTime': 64.8741129292129, 'impactX': 346.7875757899367, 'impactY': -3.3704546506111845, 'impactVelocity': -16.497850825100954, 'initialStaticMargin': 1.7904326744722272, 'outOfRailStaticMargin': 2.006387183291778, 'finalStaticMargin': 2.840313477602747, 'numberOfEvents': 1, 'maxVelocity': 127.15395681946384, 'drogueTriggerTime': 12.676190476190477, 'drogueInflatedTime': 14.714793190879229, 'drogueInflatedVelocity': 13.88315390997488}
{'outOfRailTime': 1.2248013169221934, 'outOfRailVelocity': 20.862933717557905, 'apogeeTime': 14.635600229315815, 'apogeeAltitude': 862.3180191917029, 'apogeeX': 96.07414783381257, 'apogeeY': 86.34483618751379, 'impactTime': 58.48330899595905, 'impactX': 325.0875225446088, 'impactY': 37.68326829036472, 'impactVelocity': -21.4765616604315, 'initialStaticMargin': 1.6364245749513529, 'outOfRailStaticMargin': 1.7945385974563972, 'finalStaticMargin': 2.616071468476774, 'numberOfEvents': 1, 'maxVelocity': 124.86931797355643, 'drogueTriggerTime': 13.771428571428572, 'drogueInflatedTime': 14.687945000688382, 'drogueInflatedVelocity': 9.227633720193346}
{'outOfRailTime': 1.3742192473699555, 'outOfRailVelocity': 19.151579548663474, 'apogeeTime': 14.764928378406111, 'apogeeAltitude': 835.6038714725041, 'apogeeX': 100.48092126829883, 'apogeeY': 112.88733558034464, 'impactTime': 64.06673458789629, 'impactX': 346.61368505202256, 'impactY': 47.27987992501857, 'impactVelocity': -17.602817043859908, 'initialStaticMargin': 2.3423899151460237, 'outOfRailStaticMargin': 2.5131355034373253, 'finalStaticMargin': 3.4190708077802303, 'numberOfEvents': 1, 'maxVelocity': 119.19550974469054, 'drogueTriggerTime': 13.81904761904762, 'drogueInflatedTime': 15.55725539622507, 'drogueInflatedVelocity': 13.205666696624311}
{'outOfRailTime': 1.1801539434040864, 'outOfRailVelocity': 21.34063206446866, 'apogeeTime': 14.460138328447183, 'apogeeAltitude': 846.4244149651406, 'apogeeX': 99.50028874310554, 'apogeeY': 104.49334999358025, 'impactTime': 65.47593322119292, 'impactX': 352.02303566197156, 'impactY': 26.8211690672756, 'impactVelocity': -17.012729244074198, 'initialStaticMargin': 1.8041358241482581, 'outOfRailStaticMargin': 1.9618453687265633, 'finalStaticMargin': 2.7497710926288166, 'numberOfEvents': 1, 'maxVelocity': 123.59082616744838, 'drogueTriggerTime': 13.352380952380953, 'drogueInflatedTime': 15.524886157551357, 'drogueInflatedVelocity': 14.35814803162492}
{'outOfRailTime': 1.051044036364072, 'outOfRailVelocity': 23.1990278980915, 'apogeeTime': 14.487835387484479, 'apogeeAltitude': 879.3672218308334, 'apogeeX': 86.12749369114567, 'apogeeY': 100.58908169622741, 'impactTime': 69.6351150620597, 'impactX': 354.1863304112167, 'impactY': 7.547416733329706, 'impactVelocity': -16.60541556159278, 'initialStaticMargin': 2.408826259843532, 'outOfRailStaticMargin': 2.5883716027432677, 'finalStaticMargin': 3.4470962697057845, 'numberOfEvents': 1, 'maxVelocity': 127.56636183906215, 'drogueTriggerTime': 13.44761904761905, 'drogueInflatedTime': 14.759051573350494, 'drogueInflatedVelocity': 9.661355078073871}
{'outOfRailTime': 0.9175449907123182, 'outOfRailVelocity': 25.372113860247357, 'apogeeTime': 13.962949955048757, 'apogeeAltitude': 840.3009040992129, 'apogeeX': 54.092938919673585, 'apogeeY': 61.00858514538439, 'impactTime': 64.20063557760774, 'impactX': 282.3278130240889, 'impactY': -32.26323163372105, 'impactVelocity': -17.13834664563969, 'initialStaticMargin': 2.484779963218388, 'outOfRailStaticMargin': 2.68815669170873, 'finalStaticMargin': 3.5581523472950356, 'numberOfEvents': 1, 'maxVelocity': 125.50557401887289, 'drogueTriggerTime': 12.980952380952383, 'drogueInflatedTime': 15.00004119401386, 'drogueInflatedVelocity': 11.586256322633513}
{'outOfRailTime': 0.9341233729799377, 'outOfRailVelocity': 24.99762839148989, 'apogeeTime': 13.476680481235842, 'apogeeAltitude': 783.5591410033521, 'apogeeX': 137.49603220141853, 'apogeeY': 112.98711147512651, 'impactTime': 58.323288799614026, 'impactX': 382.4441372050908, 'impactY': 64.11235332608919, 'impactVelocity': -18.463397469963255, 'initialStaticMargin': 1.2857837150285432, 'outOfRailStaticMargin': 1.4701656847703353, 'finalStaticMargin': 2.2614180299918374, 'numberOfEvents': 1, 'maxVelocity': 123.54144658021478, 'drogueTriggerTime': 12.485714285714288, 'drogueInflatedTime': 14.10141887034225, 'drogueInflatedVelocity': 14.361770906493662}
{'outOfRailTime': 1.1815846794207496, 'outOfRailVelocity': 21.377846249625733, 'apogeeTime': 14.53654405319106, 'apogeeAltitude': 858.3195083808105, 'apogeeX': 113.65003066346779, 'apogeeY': 121.01513751693736, 'impactTime': 65.87871909605053, 'impactX': 375.24638641070794, 'impactY': 49.13909955588072, 'impactVelocity': -17.247666287240797, 'initialStaticMargin': 1.8683509866995793, 'outOfRailStaticMargin': 2.0136233724758568, 'finalStaticMargin': 2.7433856573781448, 'numberOfEvents': 1, 'maxVelocity': 124.97202495526393, 'drogueTriggerTime': 13.542857142857144, 'drogueInflatedTime': 15.436833715052526, 'drogueInflatedVelocity': 14.432246925776091}
{'outOfRailTime': 0.9598736077449024, 'outOfRailVelocity': 24.7276154733443, 'apogeeTime': 14.360952249320214, 'apogeeAltitude': 883.2704386169362, 'apogeeX': 120.91618577846802, 'apogeeY': 102.35307045855707, 'impactTime': 65.4326152953245, 'impactX': 388.49397483700244, 'impactY': 25.60444788012268, 'impactVelocity': -18.017834919832794, 'initialStaticMargin': 2.4807365593028203, 'outOfRailStaticMargin': 2.6779165135365863, 'finalStaticMargin': 3.5763788017843434, 'numberOfEvents': 1, 'maxVelocity': 129.1570277647039, 'drogueTriggerTime': 13.304761904761905, 'drogueInflatedTime': 14.976681556245921, 'drogueInflatedVelocity': 12.595548979193916}
{'outOfRailTime': 1.1271343649920673, 'outOfRailVelocity': 21.97181064196367, 'apogeeTime': 14.271430712832993, 'apogeeAltitude': 828.2482322221551, 'apogeeX': 172.91420812364362, 'apogeeY': 148.16712038856846, 'impactTime': 63.64309696411706, 'impactX': 451.84993469161776, 'impactY': 94.93710532480007, 'impactVelocity': -17.59287810067997, 'initialStaticMargin': 2.238259291782334, 'outOfRailStaticMargin': 2.4011716489762236, 'finalStaticMargin': 3.18581582570238, 'numberOfEvents': 1, 'maxVelocity': 123.04418142644987, 'drogueTriggerTime': 13.247619047619049, 'drogueInflatedTime': 14.88876068763528, 'drogueInflatedVelocity': 17.443432467658823}
{'outOfRailTime': 1.0537668398266364, 'outOfRailVelocity': 23.193867407359733, 'apogeeTime': 14.520661427423006, 'apogeeAltitude': 885.1636392720247, 'apogeeX': 147.4918089303209, 'apogeeY': 128.45795379050483, 'impactTime': 70.91852414879314, 'impactX': 445.66557926435587, 'impactY': 38.57943364662211, 'impactVelocity': -16.25137490228545, 'initialStaticMargin': 1.9360658540501008, 'outOfRailStaticMargin': 2.1068401507522942, 'finalStaticMargin': 2.9325963768403014, 'numberOfEvents': 1, 'maxVelocity': 128.8727988744975, 'drogueTriggerTime': 13.457142857142859, 'drogueInflatedTime': 14.988061138155528, 'drogueInflatedVelocity': 14.331924168353753}
{'outOfRailTime': 1.055257509081335, 'outOfRailVelocity': 23.054232988357985, 'apogeeTime': 14.321737421486539, 'apogeeAltitude': 859.3457810979098, 'apogeeX': 119.72552267416995, 'apogeeY': 118.64572786235627, 'impactTime': 63.15204388500697, 'impactX': 376.23826981059136, 'impactY': 57.51067323210143, 'impactVelocity': -18.432043239083193, 'initialStaticMargin': 1.6913846928680423, 'outOfRailStaticMargin': 1.8783074889270346, 'finalStaticMargin': 2.773603779799422, 'numberOfEvents': 1, 'maxVelocity': 126.31920615243963, 'drogueTriggerTime': 13.333333333333334, 'drogueInflatedTime': 14.966285889857197, 'drogueInflatedVelocity': 13.357953154290367}
{'outOfRailTime': 1.1095425556301188, 'outOfRailVelocity': 22.231414849851213, 'apogeeTime': 14.398424569925382, 'apogeeAltitude': 849.6427122325322, 'apogeeX': 92.43621380853948, 'apogeeY': 103.81377083451429, 'impactTime': 60.173001675847146, 'impactX': 324.89269241513927, 'impactY': 53.70848297626396, 'impactVelocity': -19.973112897203862, 'initialStaticMargin': 2.2708512704046786, 'outOfRailStaticMargin': 2.449381569435265, 'finalStaticMargin': 3.3116174897813124, 'numberOfEvents': 1, 'maxVelocity': 123.97863527761542, 'drogueTriggerTime': 13.42857142857143, 'drogueInflatedTime': 14.569324107561002, 'drogueInflatedVelocity': 10.097116554834546}
{'outOfRailTime': 0.754247506749214, 'outOfRailVelocity': 29.68872456094544, 'apogeeTime': 14.357333616189818, 'apogeeAltitude': 939.2915668215796, 'apogeeX': 92.18399360120976, 'apogeeY': 81.08634111111908, 'impactTime': 67.18425116213587, 'impactX': 355.35660356558043, 'impactY': -14.619218159210341, 'impactVelocity': -17.988219784565974, 'initialStaticMargin': 2.4059194280176, 'outOfRailStaticMargin': 2.6244102817986232, 'finalStaticMargin': 3.5043851001945963, 'numberOfEvents': 1, 'maxVelocity': 137.5091310214885, 'drogueTriggerTime': 13.352380952380953, 'drogueInflatedTime': 15.893722594571628, 'drogueInflatedVelocity': 16.73810547295472}
{'outOfRailTime': 0.9361030893931093, 'outOfRailVelocity': 25.131927057892817, 'apogeeTime': 14.077220951131883, 'apogeeAltitude': 857.32119881368, 'apogeeX': 86.80676051242878, 'apogeeY': 83.06587826365237, 'impactTime': 63.182824003537, 'impactX': 326.37183158629637, 'impactY': 2.43335352760774, 'impactVelocity': -17.80113932087393, 'initialStaticMargin': 1.819860481164267, 'outOfRailStaticMargin': 2.001140458473148, 'finalStaticMargin': 2.800243977346279, 'numberOfEvents': 1, 'maxVelocity': 127.83480353641359, 'drogueTriggerTime': 13.152380952380954, 'drogueInflatedTime': 15.454319798130078, 'drogueInflatedVelocity': 15.550135811740853}
{'outOfRailTime': 0.9913636130386237, 'outOfRailVelocity': 24.318371416048322, 'apogeeTime': 14.665150342856101, 'apogeeAltitude': 922.0180796706952, 'apogeeX': 127.55946518932538, 'apogeeY': 126.46888088008576, 'impactTime': 64.99270734955225, 'impactX': 399.96386862768543, 'impactY': 65.12123895824155, 'impactVelocity': -19.37873018895096, 'initialStaticMargin': 2.417132613987691, 'outOfRailStaticMargin': 2.593888156917744, 'finalStaticMargin': 3.437058476269332, 'numberOfEvents': 1, 'maxVelocity': 132.70805556826056, 'drogueTriggerTime': 13.714285714285715, 'drogueInflatedTime': 15.016936369871638, 'drogueInflatedVelocity': 12.7319825291127}
{'outOfRailTime': 1.0478467367474433, 'outOfRailVelocity': 22.91838459904259, 'apogeeTime': 13.661271826789044, 'apogeeAltitude': 777.2172220476439, 'apogeeX': 124.21619270278828, 'apogeeY': 96.4950848732205, 'impactTime': 58.55414696755111, 'impactX': 359.178835862269, 'impactY': 38.11531492175341, 'impactVelocity': -17.78324886402185, 'initialStaticMargin': 1.5530071201892073, 'outOfRailStaticMargin': 1.7428529273693327, 'finalStaticMargin': 2.6016509908660135, 'numberOfEvents': 1, 'maxVelocity': 119.69205493289935, 'drogueTriggerTime': 12.676190476190477, 'drogueInflatedTime': 15.03033403464658, 'drogueInflatedVelocity': 17.315712012656643}
{'outOfRailTime': 1.0924258427186901, 'outOfRailVelocity': 22.676040694567245, 'apogeeTime': 14.665747353625816, 'apogeeAltitude': 897.7397349401524, 'apogeeX': 110.738506569623, 'apogeeY': 108.25756042322726, 'impactTime': 63.375571449597, 'impactX': 365.57428549744174, 'impactY': 44.333721324320834, 'impactVelocity': -19.31208234787415, 'initialStaticMargin': 2.045472446438137, 'outOfRailStaticMargin': 2.2076379138963804, 'finalStaticMargin': 3.0119139738734755, 'numberOfEvents': 1, 'maxVelocity': 129.33375306311697, 'drogueTriggerTime': 13.8, 'drogueInflatedTime': 15.358358122994408, 'drogueInflatedVelocity': 12.574553695157853}
{'outOfRailTime': 0.8360950575006, 'outOfRailVelocity': 27.241425939291634, 'apogeeTime': 14.046695305233017, 'apogeeAltitude': 867.7303008004335, 'apogeeX': 87.36280076774001, 'apogeeY': 78.35228694093387, 'impactTime': 62.92975771249211, 'impactX': 328.08658711472253, 'impactY': -1.380863916761214, 'impactVelocity': -18.327148950696685, 'initialStaticMargin': 2.478719347556504, 'outOfRailStaticMargin': 2.699889812451571, 'finalStaticMargin': 3.6084880093633274, 'numberOfEvents': 1, 'maxVelocity': 128.98023767974914, 'drogueTriggerTime': 13.095238095238097, 'drogueInflatedTime': 15.043456139317652, 'drogueInflatedVelocity': 12.68329430911325}
{'outOfRailTime': 0.9178503087350584, 'outOfRailVelocity': 25.57883718317059, 'apogeeTime': 14.67925451447506, 'apogeeAltitude': 907.0396134009304, 'apogeeX': 156.25577990698906, 'apogeeY': 130.9093119270545, 'impactTime': 64.89705360513959, 'impactX': 440.33639988909937, 'impactY': 69.2215448925809, 'impactVelocity': -19.34376973027459, 'initialStaticMargin': 2.7285751710541697, 'outOfRailStaticMargin': 2.9266712612731163, 'finalStaticMargin': 3.808524205242862, 'numberOfEvents': 1, 'maxVelocity': 131.17643183302908, 'drogueTriggerTime': 13.552380952380954, 'drogueInflatedTime': 14.367872531942067, 'drogueInflatedVelocity': 14.07723313355853}
{'outOfRailTime': 1.2205809283235711, 'outOfRailVelocity': 20.61209404528088, 'apogeeTime': 13.939051066516196, 'apogeeAltitude': 769.1378209173538, 'apogeeX': 128.3458826758192, 'apogeeY': 131.88963078727429, 'impactTime': 59.084401206644365, 'impactX': 366.8279286931238, 'impactY': 89.66680549131308, 'impactVelocity': -17.840702248306883, 'initialStaticMargin': 1.4404855993033951, 'outOfRailStaticMargin': 1.6108906309373956, 'finalStaticMargin': 2.4414905625645753, 'numberOfEvents': 1, 'maxVelocity': 116.84905505484997, 'drogueTriggerTime': 13.057142857142859, 'drogueInflatedTime': 14.794415602548996, 'drogueInflatedVelocity': 15.827187705799693}
{'outOfRailTime': 1.1277720183878075, 'outOfRailVelocity': 22.021458838308796, 'apogeeTime': 14.368919032844921, 'apogeeAltitude': 847.6738616831792, 'apogeeX': 111.19271712688038, 'apogeeY': 111.54565893935913, 'impactTime': 62.63931260931167, 'impactX': 361.06799079393414, 'impactY': 50.273293971237436, 'impactVelocity': -18.489877762244, 'initialStaticMargin': 1.6803217558977188, 'outOfRailStaticMargin': 1.8434808595073422, 'finalStaticMargin': 2.642751449948313, 'numberOfEvents': 1, 'maxVelocity': 124.5448901701896, 'drogueTriggerTime': 13.380952380952381, 'drogueInflatedTime': 14.869370138563088, 'drogueInflatedVelocity': 12.16332855271764}
{'outOfRailTime': 1.366756314078432, 'outOfRailVelocity': 19.34018579881327, 'apogeeTime': 14.955408737266087, 'apogeeAltitude': 868.2159773789742, 'apogeeX': 100.41498429570842, 'apogeeY': 115.88743333394457, 'impactTime': 63.61528102390987, 'impactX': 347.8032992520708, 'impactY': 55.804536750508355, 'impactVelocity': -18.783994335682547, 'initialStaticMargin': 2.0003647782883154, 'outOfRailStaticMargin': 2.1577382636321145, 'finalStaticMargin': 3.0110825352292503, 'numberOfEvents': 1, 'maxVelocity': 122.61443124728322, 'drogueTriggerTime': 14.03809523809524, 'drogueInflatedTime': 15.468708427513764, 'drogueInflatedVelocity': 11.804868292668614}
{'outOfRailTime': 1.412413885924084, 'outOfRailVelocity': 18.597140130210725, 'apogeeTime': 14.331529530861188, 'apogeeAltitude': 766.4973155336522, 'apogeeX': 110.36837329375183, 'apogeeY': 124.49746916755227, 'impactTime': 61.30223882617965, 'impactX': 345.9470900489068, 'impactY': 72.07303410515327, 'impactVelocity': -16.958100882238945, 'initialStaticMargin': 2.27003258393042, 'outOfRailStaticMargin': 2.437684019864578, 'finalStaticMargin': 3.290225782019922, 'numberOfEvents': 1, 'maxVelocity': 112.55522618036306, 'drogueTriggerTime': 13.485714285714288, 'drogueInflatedTime': 15.208728486341439, 'drogueInflatedVelocity': 14.983908178029296}
{'outOfRailTime': 1.0660449665231264, 'outOfRailVelocity': 22.845792198499424, 'apogeeTime': 14.198329220488986, 'apogeeAltitude': 839.474218325629, 'apogeeX': 116.61662564183186, 'apogeeY': 111.05050701323891, 'impactTime': 61.291039320854274, 'impactX': 361.9374267165822, 'impactY': 52.63975511563273, 'impactVelocity': -18.412943139485566, 'initialStaticMargin': 2.2363724542869288, 'outOfRailStaticMargin': 2.418117507949727, 'finalStaticMargin': 3.272850585008662, 'numberOfEvents': 1, 'maxVelocity': 124.25886767385619, 'drogueTriggerTime': 13.352380952380953, 'drogueInflatedTime': 15.369760423031366, 'drogueInflatedVelocity': 15.947592961492495}
{'outOfRailTime': 1.0969674530375908, 'outOfRailVelocity': 22.434551175906464, 'apogeeTime': 14.322554778913066, 'apogeeAltitude': 852.4572139580425, 'apogeeX': 110.27643656019822, 'apogeeY': 114.32805622470772, 'impactTime': 65.72141942311205, 'impactX': 372.2850462954868, 'impactY': 40.846084170005795, 'impactVelocity': -17.436701662489995, 'initialStaticMargin': 1.5405162059079764, 'outOfRailStaticMargin': 1.7253826945104798, 'finalStaticMargin': 2.6326784191295114, 'numberOfEvents': 1, 'maxVelocity': 125.62118628553661, 'drogueTriggerTime': 13.361904761904762, 'drogueInflatedTime': 14.592590014225419, 'drogueInflatedVelocity': 11.540053571330017}
{'outOfRailTime': 1.1044103064888584, 'outOfRailVelocity': 22.25450016905588, 'apogeeTime': 14.63837910745097, 'apogeeAltitude': 824.2875788366848, 'apogeeX': 130.07338440715807, 'apogeeY': 132.11279933634583, 'impactTime': 67.03762998906059, 'impactX': 398.2494903378436, 'impactY': 52.73896162043539, 'impactVelocity': -16.614410628714655, 'initialStaticMargin': 2.0508112089946193, 'outOfRailStaticMargin': 2.221862340443874, 'finalStaticMargin': 3.0359289648599335, 'numberOfEvents': 1, 'maxVelocity': 122.75144291358704, 'drogueTriggerTime': 13.04761904761905, 'drogueInflatedTime': 13.850540645235666, 'drogueInflatedVelocity': 13.412461875122212}
{'outOfRailTime': 0.999117890903904, 'outOfRailVelocity': 24.117982016860232, 'apogeeTime': 14.488834073287311, 'apogeeAltitude': 897.8862598619708, 'apogeeX': 110.03326584865057, 'apogeeY': 102.90168607084507, 'impactTime': 57.732180589467816, 'impactX': 346.3991974381822, 'impactY': 64.97021029107654, 'impactVelocity': -22.5154835574532, 'initialStaticMargin': 2.0654755950553567, 'outOfRailStaticMargin': 2.2442357554675927, 'finalStaticMargin': 3.0918411772463084, 'numberOfEvents': 1, 'maxVelocity': 130.77837505300164, 'drogueTriggerTime': 13.552380952380954, 'drogueInflatedTime': 14.893494884213046, 'drogueInflatedVelocity': 11.158074283637216}
